PLAYER_NAME,GAME_ID,GAME_DATE,TEAM,SEASON,IS_HOME,OPPONENT,MATCHUP,MIN,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,TOV,STL,BLK,OREB,DREB,PF,PLUS_MINUS,FG_PCT,FG3_PCT,FT_PCT
James Harden,401810133,2025-11-23,LAC,2025-26,0,CLE,LAC vs CLE,32.0,19.0,5.0,16.0,0.0,8.0,9.0,10.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,2.0,-15.0,0.3125,0.0,0.9
James Harden,401809801,2025-11-26,LAC,2025-26,0,LAL,LAC vs LAL,37.0,29.0,9.0,21.0,3.0,12.0,8.0,8.0,5.0,9.0,5.0,2.0,0.0,1.0,4.0,3.0,-1.0,0.42857142857142855,0.25,1.0
James Harden,401809821,2025-11-29,LAC,2025-26,1,MEM,LAC vs MEM,40.0,23.0,6.0,18.0,4.0,13.0,7.0,7.0,7.0,11.0,5.0,2.0,0.0,1.0,6.0,5.0,3.0,0.3333333333333333,0.3076923076923077,1.0
James Harden,401810155,2025-11-30,LAC,2025-26,1,DAL,LAC vs DAL,37.0,29.0,5.0,17.0,2.0,6.0,17.0,19.0,8.0,11.0,7.0,0.0,1.0,0.0,8.0,1.0,-2.0,0.29411764705882354,0.3333333333333333,0.8947368421052632
James Harden,401810168,2025-12-02,LAC,2025-26,0,MIA,LAC vs MIA,20.0,11.0,2.0,6.0,1.0,4.0,6.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,-39.0,0.3333333333333333,0.25,0.8571428571428571
James Harden,401810182,2025-12-04,LAC,2025-26,0,ATL,LAC vs ATL,37.0,27.0,11.0,24.0,5.0,14.0,0.0,0.0,4.0,9.0,1.0,3.0,0.0,0.0,4.0,2.0,24.0,0.4583333333333333,0.35714285714285715,
James Harden,401810202,2025-12-06,LAC,2025-26,0,MEM,LAC vs MEM,36.0,18.0,6.0,13.0,3.0,7.0,3.0,4.0,2.0,7.0,4.0,0.0,1.0,0.0,2.0,4.0,-17.0,0.46153846153846156,0.42857142857142855,0.75
James Harden,401810210,2025-12-07,LAC,2025-26,0,MIN,LAC vs MIN,39.0,34.0,10.0,18.0,1.0,5.0,13.0,15.0,5.0,6.0,4.0,4.0,1.0,0.0,5.0,4.0,7.0,0.5555555555555556,0.2,0.8666666666666667
Jaren Jackson Jr.,401809938,2025-10-23,MEM,2025-26,1,NO,MEM vs NO,27.0,18.0,7.0,14.0,0.0,4.0,4.0,4.0,8.0,1.0,5.0,0.0,6.0,2.0,6.0,6.0,5.0,0.5,0.0,1.0
Jaren Jackson Jr.,401809948,2025-10-25,MEM,2025-26,1,MIA,MEM vs MIA,21.0,19.0,7.0,14.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,-18.0,0.5,0.25,1.0
Jaren Jackson Jr.,401809958,2025-10-26,MEM,2025-26,1,IND,MEM vs IND,25.0,17.0,6.0,11.0,1.0,3.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,0.5454545454545454,0.3333333333333333,0.6666666666666666
Jaren Jackson Jr.,401809976,2025-10-28,MEM,2025-26,0,GS,MEM vs GS,29.0,16.0,4.0,9.0,2.0,3.0,6.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,-6.0,0.4444444444444444,0.6666666666666666,1.0
Jaren Jackson Jr.,401809992,2025-10-30,MEM,2025-26,0,PHX,MEM vs PHX,32.0,18.0,7.0,14.0,2.0,6.0,2.0,4.0,6.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,-2.0,0.5,0.3333333333333333,0.5
Jaren Jackson Jr.,401809506,2025-11-01,MEM,2025-26,1,LAL,MEM vs LAL,32.0,15.0,6.0,8.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,-4.0,0.75,1.0,0.5
Jaren Jackson Jr.,401810007,2025-11-02,MEM,2025-26,0,TOR,MEM vs TOR,32.0,20.0,8.0,15.0,1.0,4.0,3.0,4.0,9.0,3.0,2.0,0.0,0.0,2.0,7.0,5.0,-7.0,0.5333333333333333,0.25,0.75
Jaren Jackson Jr.,401810016,2025-11-04,MEM,2025-26,1,DET,MEM vs DET,31.0,21.0,8.0,14.0,4.0,7.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,3.0,5.0,-9.0,0.5714285714285714,0.5714285714285714,1.0
Jaren Jackson Jr.,401810031,2025-11-06,MEM,2025-26,1,HOU,MEM vs HOU,29.0,9.0,2.0,6.0,0.0,1.0,5.0,6.0,6.0,1.0,0.0,1.0,5.0,1.0,5.0,4.0,-20.0,0.3333333333333333,0.0,0.8333333333333334
Jaren Jackson Jr.,401809776,2025-11-08,MEM,2025-26,1,DAL,MEM vs DAL,29.0,17.0,6.0,9.0,2.0,5.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,-2.0,0.6666666666666666,0.4,1.0
Jaren Jackson Jr.,401810049,2025-11-09,MEM,2025-26,1,OKC,MEM vs OKC,29.0,17.0,6.0,16.0,3.0,7.0,2.0,5.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,3.0,-2.0,0.375,0.42857142857142855,0.4
Jaren Jackson Jr.,401810063,2025-11-12,MEM,2025-26,0,NY,MEM vs NY,30.0,19.0,7.0,14.0,2.0,4.0,3.0,4.0,6.0,3.0,5.0,0.0,0.0,1.0,5.0,6.0,7.0,0.5,0.5,0.75
Jaren Jackson Jr.,401810071,2025-11-13,MEM,2025-26,0,BOS,MEM vs BOS,23.0,18.0,7.0,15.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,5.0,-28.0,0.4666666666666667,0.3333333333333333,1.0
Jaren Jackson Jr.,401810083,2025-11-15,MEM,2025-26,0,CLE,MEM vs CLE,33.0,26.0,6.0,23.0,2.0,8.0,12.0,14.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,5.0,-2.0,0.2608695652173913,0.25,0.8571428571428571
Jaren Jackson Jr.,401810107,2025-11-19,MEM,2025-26,0,SA,MEM vs SA,33.0,18.0,8.0,20.0,2.0,7.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,2.0,4.0,2.0,-4.0,0.4,0.2857142857142857,
Jaren Jackson Jr.,401810142,2025-11-25,MEM,2025-26,1,DEN,MEM vs DEN,29.0,16.0,7.0,16.0,1.0,8.0,1.0,1.0,6.0,4.0,3.0,0.0,0.0,2.0,4.0,4.0,-27.0,0.4375,0.125,1.0
Jaren Jackson Jr.,401809807,2025-11-27,MEM,2025-26,0,NO,MEM vs NO,36.0,27.0,9.0,23.0,5.0,11.0,4.0,4.0,5.0,2.0,0.0,3.0,1.0,0.0,5.0,5.0,10.0,0.391304347826087,0.45454545454545453,1.0
Jaren Jackson Jr.,401809821,2025-11-29,MEM,2025-26,0,LAC,MEM vs LAC,31.0,24.0,9.0,13.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,-1.0,0.6923076923076923,0.6,0.75
Jaren Jackson Jr.,401810162,2025-12-01,MEM,2025-26,0,SAC,MEM vs SAC,34.0,13.0,6.0,13.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,1.0,0.0,1.0,5.0,4.0,8.0,0.46153846153846156,0.0,0.5
Jaren Jackson Jr.,401810177,2025-12-03,MEM,2025-26,0,SA,MEM vs SA,27.0,7.0,3.0,9.0,0.0,4.0,1.0,2.0,6.0,2.0,5.0,2.0,0.0,0.0,6.0,5.0,9.0,0.3333333333333333,0.0,0.5
Jaren Jackson Jr.,401810202,2025-12-06,MEM,2025-26,1,LAC,MEM vs LAC,31.0,13.0,5.0,9.0,0.0,3.0,3.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,-1.0,0.5555555555555556,0.0,0.6
Jaren Jackson Jr.,401810215,2025-12-07,MEM,2025-26,1,POR,MEM vs POR,24.0,6.0,3.0,10.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0,-5.0,0.3,0.0,
Jarrett Allen,401809234,2025-10-22,CLE,2025-26,0,NY,CLE vs NY,28.0,4.0,1.0,4.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,-4.0,0.25,,0.5
Jarrett Allen,401809944,2025-10-24,CLE,2025-26,0,BKN,CLE vs BKN,30.0,22.0,8.0,11.0,0.0,1.0,6.0,9.0,7.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,24.0,0.7272727272727273,0.0,0.6666666666666666
Jarrett Allen,401809962,2025-10-26,CLE,2025-26,1,MIL,CLE vs MIL,26.0,8.0,3.0,6.0,0.0,0.0,2.0,2.0,11.0,1.0,1.0,1.0,0.0,2.0,9.0,2.0,12.0,0.5,,1.0
Jarrett Allen,401809245,2025-10-27,CLE,2025-26,0,DET,CLE vs DET,25.0,20.0,7.0,12.0,0.0,0.0,6.0,7.0,7.0,2.0,3.0,1.0,0.0,2.0,5.0,3.0,18.0,0.5833333333333334,,0.8571428571428571
Jarrett Allen,401809983,2025-10-29,CLE,2025-26,0,BOS,CLE vs BOS,25.0,16.0,4.0,7.0,0.0,0.0,8.0,8.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,-4.0,0.5714285714285714,,1.0
Jarrett Allen,401810026,2025-11-06,CLE,2025-26,1,PHI,CLE vs PHI,30.0,24.0,11.0,17.0,0.0,2.0,2.0,2.0,10.0,1.0,0.0,3.0,3.0,3.0,7.0,2.0,24.0,0.6470588235294118,0.0,1.0
Jarrett Allen,401809511,2025-11-08,CLE,2025-26,0,WSH,CLE vs WSH,26.0,16.0,7.0,13.0,0.0,0.0,2.0,4.0,14.0,3.0,1.0,2.0,1.0,8.0,6.0,2.0,27.0,0.5384615384615384,,0.5
Jarrett Allen,401810041,2025-11-09,CLE,2025-26,1,CHI,CLE vs CHI,25.0,11.0,4.0,8.0,0.0,0.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.5,,0.5
Jarrett Allen,401810056,2025-11-11,CLE,2025-26,0,MIA,CLE vs MIA,21.0,14.0,6.0,9.0,0.0,0.0,2.0,3.0,7.0,2.0,3.0,0.0,1.0,3.0,4.0,0.0,8.0,0.6666666666666666,,0.6666666666666666
Jarrett Allen,401810072,2025-11-13,CLE,2025-26,0,MIA,CLE vs MIA,27.0,30.0,12.0,20.0,0.0,1.0,6.0,7.0,10.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,2.0,0.6,0.0,0.8571428571428571
Jarrett Allen,401810080,2025-11-14,CLE,2025-26,1,TOR,CLE vs TOR,21.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,2.0,6.0,2.0,-6.0,0.5,,
Jarrett Allen,401810083,2025-11-15,CLE,2025-26,1,MEM,CLE vs MEM,26.0,16.0,5.0,8.0,0.0,0.0,6.0,8.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,0.625,,0.75
Jarrett Allen,401810096,2025-11-18,CLE,2025-26,1,MIL,CLE vs MIL,25.0,12.0,4.0,7.0,0.0,0.0,4.0,4.0,6.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.5714285714285714,,1.0
Jarrett Allen,401810110,2025-11-20,CLE,2025-26,1,HOU,CLE vs HOU,28.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,-9.0,0.4444444444444444,,
Jarrett Allen,401809811,2025-11-29,CLE,2025-26,0,ATL,CLE vs ATL,28.0,8.0,3.0,6.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,0.0,1.0,3.0,5.0,1.0,-18.0,0.5,,1.0
Jaylen Brown,401809936,2025-10-22,BOS,2025-26,1,PHI,BOS vs PHI,36.0,25.0,9.0,18.0,2.0,4.0,5.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.5,0.5,0.8333333333333334
Jaylen Brown,401809945,2025-10-24,BOS,2025-26,0,NY,BOS vs NY,35.0,23.0,9.0,18.0,3.0,7.0,2.0,4.0,4.0,3.0,7.0,1.0,1.0,0.0,4.0,5.0,-14.0,0.5,0.42857142857142855,0.5
Jaylen Brown,401809961,2025-10-26,BOS,2025-26,0,DET,BOS vs DET,35.0,41.0,12.0,25.0,5.0,9.0,12.0,15.0,6.0,4.0,4.0,0.0,0.0,2.0,4.0,3.0,-1.0,0.48,0.5555555555555556,0.8
Jaylen Brown,401809972,2025-10-28,BOS,2025-26,0,NO,BOS vs NO,24.0,15.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,4.0,3.0,0.0,0.0,0.0,7.0,5.0,4.0,0.5555555555555556,0.3333333333333333,0.6666666666666666
Jaylen Brown,401809983,2025-10-29,BOS,2025-26,1,CLE,BOS vs CLE,32.0,30.0,12.0,20.0,4.0,9.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,20.0,0.6,0.4444444444444444,1.0
Jaylen Brown,401809503,2025-10-31,BOS,2025-26,0,PHI,BOS vs PHI,32.0,32.0,13.0,19.0,4.0,7.0,2.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,2.0,4.0,-11.0,0.6842105263157895,0.5714285714285714,0.6666666666666666
Jaylen Brown,401810001,2025-11-02,BOS,2025-26,1,HOU,BOS vs HOU,22.0,12.0,6.0,14.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,-20.0,0.42857142857142855,0.0,
Jaylen Brown,401810013,2025-11-04,BOS,2025-26,1,UTAH,BOS vs UTAH,38.0,36.0,13.0,28.0,0.0,9.0,10.0,11.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,3.0,21.0,0.4642857142857143,0.0,0.9090909090909091
Jaylen Brown,401810029,2025-11-06,BOS,2025-26,1,WSH,BOS vs WSH,26.0,35.0,13.0,21.0,2.0,4.0,7.0,9.0,5.0,5.0,1.0,1.0,0.0,1.0,4.0,2.0,11.0,0.6190476190476191,0.5,0.7777777777777778
Jaylen Brown,401809510,2025-11-08,BOS,2025-26,0,ORL,BOS vs ORL,36.0,32.0,15.0,28.0,1.0,6.0,1.0,2.0,9.0,3.0,4.0,1.0,0.0,0.0,9.0,3.0,-21.0,0.5357142857142857,0.16666666666666666,0.5
Jaylen Brown,401810048,2025-11-09,BOS,2025-26,0,ORL,BOS vs ORL,34.0,27.0,10.0,24.0,1.0,4.0,6.0,7.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,-17.0,0.4166666666666667,0.25,0.8571428571428571
Jaylen Brown,401810064,2025-11-12,BOS,2025-26,0,PHI,BOS vs PHI,35.0,24.0,8.0,18.0,1.0,3.0,7.0,8.0,6.0,5.0,2.0,0.0,0.0,1.0,5.0,2.0,-5.0,0.4444444444444444,0.3333333333333333,0.875
Jaylen Brown,401810071,2025-11-13,BOS,2025-26,1,MEM,BOS vs MEM,25.0,19.0,8.0,16.0,2.0,5.0,1.0,2.0,6.0,6.0,2.0,0.0,0.0,3.0,3.0,2.0,29.0,0.5,0.4,0.5
Jaylen Brown,401810088,2025-11-16,BOS,2025-26,1,LAC,BOS vs LAC,39.0,33.0,14.0,33.0,1.0,7.0,4.0,7.0,13.0,3.0,1.0,2.0,1.0,3.0,10.0,1.0,22.0,0.42424242424242425,0.14285714285714285,0.5714285714285714
Jaylen Brown,401810105,2025-11-19,BOS,2025-26,0,BKN,BOS vs BKN,32.0,29.0,9.0,19.0,3.0,7.0,8.0,10.0,4.0,4.0,8.0,1.0,0.0,1.0,3.0,2.0,2.0,0.47368421052631576,0.42857142857142855,0.8
Jaylen Brown,401809791,2025-11-22,BOS,2025-26,1,BKN,BOS vs BKN,32.0,26.0,9.0,18.0,1.0,4.0,7.0,9.0,8.0,4.0,3.0,2.0,0.0,1.0,7.0,5.0,-4.0,0.5,0.25,0.7777777777777778
Jaylen Brown,401810132,2025-11-23,BOS,2025-26,1,ORL,BOS vs ORL,37.0,35.0,14.0,26.0,2.0,6.0,5.0,7.0,4.0,8.0,1.0,1.0,0.0,1.0,3.0,3.0,12.0,0.5384615384615384,0.3333333333333333,0.7142857142857143
Jaylen Brown,401809802,2025-11-26,BOS,2025-26,1,DET,BOS vs DET,34.0,33.0,12.0,32.0,2.0,7.0,7.0,8.0,10.0,5.0,5.0,2.0,2.0,3.0,7.0,4.0,-9.0,0.375,0.2857142857142857,0.875
Jaylen Brown,401810148,2025-11-29,BOS,2025-26,0,MIN,BOS vs MIN,39.0,41.0,17.0,32.0,5.0,11.0,2.0,4.0,6.0,7.0,4.0,5.0,1.0,2.0,4.0,3.0,1.0,0.53125,0.45454545454545453,0.5
Jaylen Brown,401810157,2025-11-30,BOS,2025-26,0,CLE,BOS vs CLE,38.0,19.0,3.0,13.0,1.0,4.0,12.0,16.0,12.0,11.0,6.0,1.0,0.0,1.0,11.0,3.0,16.0,0.23076923076923078,0.25,0.75
Jaylen Brown,401810175,2025-12-03,BOS,2025-26,1,NY,BOS vs NY,40.0,42.0,16.0,24.0,2.0,6.0,8.0,9.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,3.0,15.0,0.6666666666666666,0.3333333333333333,0.8888888888888888
Jaylen Brown,401810193,2025-12-06,BOS,2025-26,1,LAL,BOS vs LAL,34.0,30.0,10.0,22.0,3.0,7.0,7.0,9.0,8.0,8.0,3.0,1.0,0.0,1.0,7.0,3.0,12.0,0.45454545454545453,0.42857142857142855,0.7777777777777778
Jaylen Brown,401810213,2025-12-07,BOS,2025-26,0,TOR,BOS vs TOR,39.0,30.0,9.0,19.0,3.0,4.0,9.0,9.0,8.0,5.0,3.0,1.0,1.0,4.0,4.0,1.0,18.0,0.47368421052631576,0.75,1.0
Jimmy Butler III,401809244,2025-10-22,GS,2025-26,0,LAL,GS vs LAL,35.0,31.0,7.0,14.0,1.0,2.0,16.0,16.0,5.0,4.0,1.0,1.0,0.0,2.0,3.0,4.0,20.0,0.5,0.5,1.0
Jimmy Butler III,401809237,2025-10-24,GS,2025-26,1,DEN,GS vs DEN,39.0,21.0,6.0,16.0,2.0,4.0,7.0,8.0,5.0,6.0,0.0,3.0,0.0,3.0,2.0,1.0,8.0,0.375,0.5,0.875
Jimmy Butler III,401809952,2025-10-25,GS,2025-26,0,POR,GS vs POR,27.0,14.0,3.0,7.0,0.0,2.0,8.0,10.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,-10.0,0.42857142857142855,0.0,0.8
Jimmy Butler III,401809976,2025-10-28,GS,2025-26,1,MEM,GS vs MEM,31.0,20.0,6.0,8.0,2.0,2.0,6.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,8.0,0.75,1.0,0.75
Jimmy Butler III,401809982,2025-10-29,GS,2025-26,1,LAC,GS vs LAC,32.0,21.0,9.0,12.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,20.0,0.75,0.75,
Jimmy Butler III,401809994,2025-10-31,GS,2025-26,0,MIL,GS vs MIL,37.0,23.0,7.0,18.0,1.0,2.0,8.0,8.0,10.0,3.0,2.0,1.0,1.0,6.0,4.0,2.0,-7.0,0.3888888888888889,0.5,1.0
Jimmy Butler III,401809999,2025-11-01,GS,2025-26,0,IND,GS vs IND,34.0,20.0,6.0,14.0,0.0,2.0,8.0,9.0,6.0,7.0,2.0,3.0,2.0,3.0,3.0,2.0,-6.0,0.42857142857142855,0.0,0.8888888888888888
Jimmy Butler III,401810024,2025-11-05,GS,2025-26,1,PHX,GS vs PHX,14.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,17.0,0.2,0.0,
Jimmy Butler III,401809779,2025-11-08,GS,2025-26,0,DEN,GS vs DEN,31.0,16.0,5.0,10.0,0.0,3.0,6.0,7.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,-20.0,0.5,0.0,0.8571428571428571
Jimmy Butler III,401810051,2025-11-10,GS,2025-26,1,IND,GS vs IND,30.0,21.0,10.0,15.0,0.0,0.0,1.0,4.0,9.0,7.0,1.0,2.0,1.0,3.0,6.0,1.0,19.0,0.6666666666666666,,0.25
Jimmy Butler III,401810065,2025-11-12,GS,2025-26,0,OKC,GS vs OKC,22.0,12.0,2.0,3.0,0.0,1.0,8.0,8.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,-15.0,0.6666666666666666,0.0,1.0
Jimmy Butler III,401810075,2025-11-13,GS,2025-26,0,SA,GS vs SA,34.0,28.0,7.0,12.0,5.0,7.0,9.0,12.0,6.0,8.0,0.0,3.0,0.0,3.0,3.0,0.0,6.0,0.5833333333333334,0.7142857142857143,0.75
Jimmy Butler III,401809789,2025-11-15,GS,2025-26,0,SA,GS vs SA,35.0,21.0,7.0,14.0,0.0,1.0,7.0,8.0,8.0,1.0,1.0,2.0,0.0,4.0,4.0,4.0,-3.0,0.5,0.0,0.875
Jimmy Butler III,401810092,2025-11-17,GS,2025-26,0,NO,GS vs NO,31.0,18.0,6.0,8.0,1.0,1.0,5.0,5.0,3.0,10.0,6.0,3.0,0.0,1.0,2.0,2.0,21.0,0.75,1.0,1.0
Jimmy Butler III,401810104,2025-11-19,GS,2025-26,0,ORL,GS vs ORL,38.0,33.0,10.0,16.0,0.0,1.0,13.0,15.0,7.0,4.0,3.0,3.0,0.0,1.0,6.0,0.0,-1.0,0.625,0.0,0.8666666666666667
Jimmy Butler III,401809798,2025-11-22,GS,2025-26,1,POR,GS vs POR,34.0,20.0,5.0,15.0,0.0,0.0,10.0,11.0,8.0,5.0,0.0,2.0,1.0,6.0,2.0,2.0,0.0,0.3333333333333333,,0.9090909090909091
Jimmy Butler III,401810146,2025-11-25,GS,2025-26,1,UTAH,GS vs UTAH,29.0,18.0,8.0,11.0,0.0,0.0,2.0,3.0,6.0,7.0,0.0,1.0,0.0,1.0,5.0,1.0,19.0,0.7272727272727273,,0.6666666666666666
Jimmy Butler III,401809808,2025-11-27,GS,2025-26,1,HOU,GS vs HOU,33.0,21.0,6.0,11.0,2.0,4.0,7.0,7.0,5.0,5.0,0.0,2.0,0.0,1.0,4.0,3.0,-4.0,0.5454545454545454,0.5,1.0
Jimmy Butler III,401810153,2025-11-30,GS,2025-26,1,NO,GS vs NO,37.0,24.0,7.0,15.0,0.0,2.0,10.0,14.0,8.0,10.0,2.0,0.0,0.0,5.0,3.0,0.0,22.0,0.4666666666666667,0.0,0.7142857142857143
Jimmy Butler III,401810178,2025-12-03,GS,2025-26,1,OKC,GS vs OKC,15.0,6.0,2.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,-13.0,0.2857142857142857,0.5,1.0
Jimmy Butler III,401810216,2025-12-08,GS,2025-26,0,CHI,GS vs CHI,29.0,19.0,5.0,10.0,2.0,2.0,7.0,10.0,8.0,6.0,2.0,2.0,0.0,2.0,6.0,0.0,29.0,0.5,1.0,0.7
Joel Embiid,401809936,2025-10-22,PHI,2025-26,0,BOS,PHI vs BOS,20.0,4.0,1.0,9.0,0.0,4.0,2.0,2.0,6.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,-16.0,0.1111111111111111,0.0,1.0
Joel Embiid,401809957,2025-10-25,PHI,2025-26,1,CHA,PHI vs CHA,20.0,20.0,7.0,11.0,3.0,6.0,3.0,5.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,-2.0,0.6363636363636364,0.5,0.6
Joel Embiid,401809978,2025-10-28,PHI,2025-26,0,WSH,PHI vs WSH,23.0,25.0,9.0,17.0,3.0,6.0,4.0,6.0,7.0,5.0,3.0,0.0,1.0,3.0,4.0,4.0,9.0,0.5294117647058824,0.5,0.6666666666666666
Joel Embiid,401809503,2025-10-31,PHI,2025-26,1,BOS,PHI vs BOS,25.0,20.0,6.0,13.0,1.0,2.0,7.0,7.0,6.0,3.0,4.0,0.0,2.0,1.0,5.0,2.0,2.0,0.46153846153846156,0.5,1.0
Joel Embiid,401810022,2025-11-05,PHI,2025-26,0,CHI,PHI vs CHI,26.0,20.0,7.0,21.0,1.0,6.0,5.0,6.0,6.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.8333333333333334
Joel Embiid,401810039,2025-11-09,PHI,2025-26,1,TOR,PHI vs TOR,26.0,29.0,10.0,16.0,1.0,4.0,8.0,9.0,6.0,4.0,2.0,0.0,1.0,2.0,4.0,3.0,15.0,0.625,0.25,0.8888888888888888
Joel Embiid,401810159,2025-11-30,PHI,2025-26,1,ATL,PHI vs ATL,30.0,18.0,6.0,14.0,0.0,3.0,6.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,-11.0,0.42857142857142855,0.0,0.75
Joel Embiid,401810188,2025-12-05,PHI,2025-26,1,GS,PHI vs GS,25.0,12.0,5.0,13.0,0.0,6.0,2.0,2.0,6.0,3.0,3.0,0.0,1.0,0.0,6.0,1.0,2.0,0.38461538461538464,0.0,1.0
Joel Embiid,401810217,2025-12-08,PHI,2025-26,1,LAL,PHI vs LAL,30.0,16.0,4.0,21.0,0.0,5.0,8.0,8.0,7.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,13.0,0.19047619047619047,0.0,1.0
Julius Randle,401809942,2025-10-23,MIN,2025-26,0,POR,MIN vs POR,37.0,19.0,7.0,13.0,3.0,5.0,2.0,4.0,7.0,6.0,0.0,2.0,1.0,1.0,6.0,3.0,6.0,0.5384615384615384,0.6,0.5
Julius Randle,401809951,2025-10-25,MIN,2025-26,0,LAL,MIN vs LAL,30.0,26.0,9.0,16.0,4.0,8.0,4.0,5.0,9.0,6.0,3.0,0.0,0.0,3.0,6.0,0.0,-15.0,0.5625,0.5,0.8
Julius Randle,401809965,2025-10-26,MIN,2025-26,1,IND,MIN vs IND,39.0,31.0,11.0,18.0,1.0,4.0,8.0,10.0,4.0,6.0,3.0,1.0,0.0,0.0,4.0,2.0,-1.0,0.6111111111111112,0.25,0.8
Julius Randle,401809246,2025-10-28,MIN,2025-26,1,DEN,MIN vs DEN,35.0,24.0,8.0,15.0,1.0,4.0,7.0,8.0,7.0,3.0,2.0,2.0,1.0,1.0,6.0,4.0,-5.0,0.5333333333333333,0.25,0.875
Julius Randle,401809991,2025-10-30,MIN,2025-26,1,LAL,MIN vs LAL,36.0,33.0,10.0,20.0,4.0,7.0,9.0,10.0,5.0,6.0,3.0,1.0,0.0,0.0,5.0,2.0,-1.0,0.5,0.5714285714285714,0.9
Julius Randle,401809998,2025-11-01,MIN,2025-26,0,CHA,MIN vs CHA,32.0,30.0,12.0,19.0,3.0,6.0,3.0,3.0,7.0,4.0,2.0,1.0,0.0,1.0,6.0,2.0,8.0,0.631578947368421,0.5,1.0
Julius Randle,401810011,2025-11-04,MIN,2025-26,0,BKN,MIN vs BKN,34.0,19.0,6.0,12.0,0.0,3.0,7.0,8.0,11.0,10.0,4.0,2.0,0.0,2.0,9.0,3.0,13.0,0.5,0.0,0.875
Julius Randle,401810030,2025-11-06,MIN,2025-26,0,NY,MIN vs NY,38.0,32.0,12.0,21.0,3.0,6.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,4.0,3.0,-16.0,0.5714285714285714,0.5,1.0
Julius Randle,401809778,2025-11-08,MIN,2025-26,1,UTAH,MIN vs UTAH,26.0,19.0,6.0,12.0,1.0,4.0,6.0,6.0,10.0,12.0,7.0,1.0,0.0,3.0,7.0,3.0,43.0,0.5,0.25,1.0
